Date,001M,002M,003M,006M,009M,012M,018M,024M,036M,048M,060M,084M,120M,180M,240M,300M,360M
20070326,5.080433113,5.246607193,5.10698972,5.131177464,5.006041784,4.856631221,4.678395534,4.563858801,4.52595079,4.498825568,4.494833969,4.536408835,4.604569719,4.679772058,4.738859734,4.778928895,4.801103879
20070327,5.396514906,5.14025616,5.093477226,5.161375239,5.038251452,4.875441554,4.662547143,4.557591338,4.504926098,4.484373085,4.487777696,4.531858485,4.600645302,4.676245123,4.736040933,4.776512905,4.799520993
20070328,5.220660936,5.056659613,5.087835999,5.169831889,5.028949504,4.871397318,4.654690287,4.560330734,4.506525207,4.489973224,4.49514869,4.550144535,4.624679142,4.705186536,4.766605393,4.808277171,4.832054126
20070329,5.050107768,5.044110565,5.187737836,5.15295162,5.034414439,4.890850502,4.694823773,4.589834095,4.545119972,4.531844849,4.537671536,4.582085652,4.646150037,4.72096985,4.780291597,4.820932271,4.843787234
20070330,5.132921661,5.369298175,5.162661206,5.151802294,5.052776605,4.887623478,4.677976385,4.578192849,4.543653778,4.534932292,4.532708714,4.577684627,4.649066461,4.724615055,4.781506387,4.821088267,4.843426942
20070402,5.023465532,5.157013902,5.049123895,5.094090138,5.018811862,4.870367042,4.680660823,4.586326478,4.551403452,4.529517668,4.52925212,4.573802274,4.644092084,4.719099183,4.77648098,4.815112564,4.836474279
20070403,5.031365301,5.073184337,5.110613247,5.13371082,5.068223494,4.917622759,4.734743414,4.631663762,4.575646007,4.556648643,4.561139934,4.602779167,4.667942642,4.737567208,4.791729631,4.828191065,4.84891553
20070404,5.357715452,5.071631377,5.049749155,5.099000215,5.062729152,4.904482599,4.697806193,4.600683089,4.548791029,4.532440881,4.536269028,4.584931298,4.652130911,4.72596504,4.782478767,4.820850944,4.84267935
20070405,5.339049733,5.243530044,5.209504365,5.255870839,5.095966397,4.935680022,4.728996772,4.630808304,4.577738371,4.563216566,4.56937847,4.615730918,4.682543045,4.756638928,4.813864602,4.852823248,4.87472425
20070406,5.136753053,5.364809587,5.164126892,5.185852322,5.119829991,4.98541386,4.821931027,4.736453365,4.683067101,4.66973652,4.664554397,4.696994128,4.753033585,4.816571738,4.865975033,4.90077766,4.920244571
20070409,5.019813932,5.141158878,5.041099403,5.128263765,5.086047952,4.966019805,4.817929124,4.736433152,4.685472357,4.660036042,4.657606645,4.690331932,4.746121403,4.811454568,4.863540115,4.898910876,4.918233884
20070410,5.009067054,5.036857951,5.023083497,5.144505179,5.100399182,4.964806492,4.8106446,4.70679971,4.641897033,4.619425553,4.622040361,4.660293984,4.722288467,4.79147427,4.846381923,4.883471814,4.904410813
20070411,5.343063789,5.04570176,5.028898649,5.120808882,5.115569776,4.982506161,4.819838427,4.726223776,4.660306214,4.641282534,4.643321695,4.680823591,4.73420303,4.799692397,4.852103109,4.888049363,4.908297591
20070412,5.175960649,5.046019445,5.029213282,5.175978453,5.097935546,4.972717995,4.818063428,4.728750638,4.671317624,4.650413336,4.650407605,4.68472204,4.738128606,4.801696983,4.8526032,4.887577146,4.907063206
20070413,5.106320733,5.330189359,5.132619131,5.164609947,5.109881345,4.986975154,4.840855224,4.762128756,4.704422215,4.689232353,4.6828297,4.712483877,4.765257621,4.827047983,4.875742692,4.910154441,4.92929962
20070416,4.98877101,5.109352533,5.009799834,5.09623147,5.059405089,4.946704764,4.811042037,4.736929431,4.689697724,4.664758308,4.661443642,4.689414704,4.737952869,4.795412346,4.841455851,4.872787105,4.889784091
20070417,4.986138429,5.01727645,5.002352925,5.112077445,5.06575404,4.93148167,4.773193269,4.680962881,4.617160585,4.595178929,4.597171966,4.6300995,4.683984876,4.74448848,4.792793629,4.825489983,4.843915683
20070418,5.295180275,5.00651871,4.987204111,5.056192769,5.057936219,4.903296007,4.727386986,4.640684325,4.572734284,4.554519543,4.557869606,4.598521431,4.654084691,4.716396863,4.764474916,4.797239079,4.81577608
20070419,5.131282989,5.005577504,4.987399137,5.121229531,5.049309142,4.896956628,4.719860857,4.634911779,4.578242444,4.561055457,4.565061517,4.607482611,4.66820389,4.732657391,4.781619493,4.814871471,4.833502142
20070420,5.073337884,5.298565174,5.100155349,5.12041593,5.046667851,4.905383962,4.730573034,4.642318205,4.582503489,4.568230784,4.565219558,4.608104847,4.675390187,4.742642345,4.791954279,4.826192354,4.845402998
20070423,4.966403917,5.089462939,4.988380783,5.0630545,5.005328039,4.871929479,4.703430395,4.616506432,4.561450012,4.534404802,4.533123049,4.576593148,4.644496437,4.714623245,4.767545944,4.803022929,4.82246628
20070424,4.965410989,4.996432888,4.981509781,5.090461723,5.031808027,4.883465041,4.702243964,4.602641053,4.534606889,4.507316956,4.508164534,4.553780821,4.624738592,4.69608071,4.750272163,4.786503838,4.806998585
20070425,5.442019992,4.983129451,4.966360079,5.056276387,5.0423391,4.902124331,4.719849841,4.630962711,4.559029323,4.539712507,4.543880188,4.590911771,4.65458281,4.724222184,4.777322964,4.813324368,4.833646918
20070426,5.260217839,4.958771819,4.946181244,5.122248357,5.050770683,4.926466866,4.759398996,4.67229335,4.616416174,4.595880906,4.597547373,4.639200356,4.700624358,4.769688239,4.823509551,4.860193483,4.880600847
20070427,5.025608798,5.237392454,5.048846138,5.110719441,5.050588491,4.914910877,4.743187471,4.652975427,4.603932954,4.59027735,4.586349612,4.629186886,4.697858837,4.769521398,4.822856072,4.859863082,4.880516072
20070430,4.881587212,4.924581944,4.869547199,5.05012799,4.984850891,4.858763519,4.711757615,4.595338334,4.542365161,4.514430987,4.512431627,4.556758211,4.627205715,4.700711003,4.75626014,4.793475163,4.813832431
20070501,5.236842251,4.878545097,4.898708804,5.096805605,5.072331249,4.907470809,4.743095077,4.640208689,4.566765805,4.537884056,4.537097655,4.576484643,4.64093288,4.708732254,4.761197995,4.796426122,4.816230518
20070502,5.068655204,4.876872484,4.894386614,5.118128862,5.023935528,4.914830701,4.742342606,4.651325187,4.579978324,4.551547471,4.5478244,4.587914791,4.646912058,4.712227514,4.7625553,4.796806277,4.81606789
20070503,4.91245105,4.955984312,5.004319754,5.101291067,5.026590058,4.932172289,4.787101782,4.695009673,4.625381239,4.593307005,4.586678856,4.620587324,4.676677259,4.738705043,4.787229392,4.820378946,4.838764209
20070504,5.014950121,5.160253769,5.008233263,5.128440186,5.05201586,4.925278245,4.768903916,4.669477416,4.60084612,4.568246673,4.551359906,4.583201164,4.643758923,4.706492794,4.754051001,4.787365515,4.805854013
20070507,4.893496197,4.933814152,4.880679244,5.072468679,5.020226953,4.906533398,4.779741663,4.669768006,4.608338604,4.56148062,4.544298114,4.573528842,4.630612583,4.689769272,4.735543731,4.766420397,4.783119699
20070508,5.215335834,4.893748867,4.898708804,4.955715304,4.936680678,4.822507262,4.753015597,4.680995747,4.572503187,4.542282421,4.544358323,4.580064935,4.638816618,4.702017825,4.751438121,4.78469779,4.803317994
20070509,5.032120605,4.866627797,4.872560751,5.028691906,4.932817496,4.879247972,4.798873759,4.734441375,4.621869563,4.589904438,4.587136459,4.617367531,4.666902114,4.729297844,4.781096716,4.817019788,4.837059858
20070510,4.853007126,4.846673962,4.956833718,4.971930231,4.877150749,4.822000208,4.755352964,4.677953974,4.581753841,4.550776452,4.548184416,4.581993,4.640162013,4.708164248,4.763647884,4.801905352,4.823092509
20070511,4.966329105,5.124480643,4.961989676,5.010642793,4.947964384,4.861641326,4.777055703,4.702719835,4.613993763,4.593436284,4.587249029,4.617716526,4.674511976,4.73995191,4.792256871,4.829247642,4.849688007
20070514,4.836065161,4.905359522,4.8309869,4.912336382,4.886165604,4.830474445,4.804785641,4.728628561,4.649655173,4.617208474,4.61234025,4.641175011,4.695299439,4.75959224,4.812311139,4.848356668,4.867808735
20070515,5.163222211,4.821412967,4.83620143,4.988245287,5.015284596,4.885615688,4.811794791,4.740440966,4.645734437,4.618251771,4.619519489,4.649611103,4.703307351,4.766809513,4.819406827,4.855307187,4.875279168
20070516,4.916522371,4.733035609,4.748437529,4.955331759,4.92750317,4.863773399,4.790431784,4.73537487,4.647646264,4.625260696,4.626843309,4.660873174,4.711420866,4.773785953,4.824595213,4.859640316,4.879174561
20070517,4.815146199,4.785134262,4.907411437,4.982405498,4.96373464,4.903944552,4.842918071,4.779839819,4.692718247,4.673061568,4.676937384,4.706431841,4.753358391,4.812378525,4.861132285,4.894866623,4.913417914
20070518,4.942821947,5.080473328,4.934800249,5.075821353,5.044350875,4.965767654,4.885540251,4.814361351,4.738415773,4.728572557,4.727821928,4.755171291,4.802992974,4.860563989,4.906680596,4.939438342,4.957434791
20070521,4.869678871,4.915349904,4.858216854,5.057763073,5.009951286,4.938763996,4.882876781,4.797958313,4.729661555,4.7104848,4.713663262,4.739702631,4.784010913,4.840710183,4.887664718,4.919819178,4.937019418
20070522,5.251570324,4.895431519,4.914338713,5.102351774,5.11612235,4.996969373,4.914280644,4.850973716,4.765777113,4.749834992,4.757019866,4.782980289,4.826397407,4.882657895,4.930186338,4.962692812,4.980861019
20070523,5.077536472,4.888535051,4.904681455,5.118992941,5.060058163,5.009217562,4.898724863,4.846097241,4.767956113,4.761003602,4.771972631,4.807236892,4.848879659,4.9062488,4.953139454,4.985444955,5.003574144
20070524,4.915467898,4.8913286,5.012920164,5.068980344,5.019362618,4.978853431,4.892898681,4.840195002,4.773480266,4.764094616,4.771783129,4.801417811,4.840762231,4.895467697,4.940966786,4.972477977,4.989907924
20070525,5.056827842,5.136628755,5.078736807,5.102110256,5.064075082,4.977953975,4.928946651,4.851737295,4.803587861,4.793174061,4.79796412,4.821735808,4.860523297,4.912532853,4.95634669,4.986412595,5.002152302
20070528,4.894834409,4.952187922,4.913444351,5.018792147,5.013218036,4.947410869,4.921837866,4.852165365,4.803574544,4.793175533,4.797980554,4.821745436,4.860520932,4.912537848,4.956363122,4.986437745,5.002182363
20070529,5.150098498,4.803961723,4.882161588,5.009767538,5.02390824,4.970330475,4.951767321,4.908863336,4.845656573,4.831227435,4.834159592,4.851982352,4.88395502,4.931855399,4.973238785,5.001789876,5.017235599
20070530,5.182176952,4.816084216,4.917611528,5.036040672,5.04466141,4.988838582,4.933717148,4.872577897,4.831736416,4.819684032,4.824181032,4.842831592,4.868434583,4.914707515,4.956376788,4.985248907,5.000839397
20070531,4.905020155,4.709039657,4.984162914,5.039149089,5.062900845,5.003833125,4.945498553,4.905803043,4.86069991,4.849109907,4.851338684,4.865515503,4.889920629,4.931584797,4.968831062,4.995098541,5.009264168
20070601,5.051377215,5.041617813,4.986599,5.060682171,5.081438598,5.040199149,4.998421238,4.963247098,4.924987451,4.924680514,4.923114357,4.932949305,4.954636551,4.990401387,5.0213991,5.044250178,5.056541954
20070604,4.770957122,4.823245792,4.858409579,4.983867288,5.027364601,5.003432203,4.982854401,4.954830188,4.922217741,4.908944104,4.908873383,4.914104463,4.92915503,4.960887327,4.990526653,5.011331287,5.022007501
20070605,4.831983447,4.801011252,4.905770835,5.03639863,5.080324299,5.051666959,5.042063968,5.010248394,4.971367578,4.96421306,4.970049716,4.977252344,4.99296119,5.024575139,5.054527714,5.075421423,5.086765562
20070606,5.105904624,4.768190396,4.870081075,4.97125761,5.010849351,5.013571748,4.977902462,4.953572915,4.920993126,4.921557286,4.93047065,4.947052892,4.966230031,5.005750841,5.041289512,5.066326824,5.079973156
20070607,4.957780992,4.778803897,4.991211099,5.03850101,5.06776084,5.030242522,5.021718334,5.023480403,5.044993834,5.06176762,5.078374052,5.104249268,5.13162788,5.168552701,5.197809587,5.217918812,5.228823147
20070608,4.864251107,5.024138958,4.962972449,5.006067809,5.028922401,4.998741675,4.9852502,4.981348653,5.005339864,5.028628346,5.039185381,5.06671688,5.101847707,5.142481652,5.172577588,5.194007356,5.205698305
20070611,4.731275012,4.779814012,4.816747184,4.952499075,5.007580511,4.995754002,5.00248632,5.007079991,5.044324484,5.056708816,5.072092923,5.108746797,5.152870298,5.195456235,5.224849295,5.243978401,5.254115168
20070612,4.721614985,4.717617973,4.810498086,4.868087384,4.946949197,4.976926417,5.074124887,5.106867529,5.147517899,5.17761366,5.206873444,5.248925161,5.293848266,5.338074052,5.369026464,5.389028444,5.40025788
20070613,4.943677028,4.628443751,4.72141063,4.797681574,4.896522369,4.971810941,5.050042391,5.082649953,5.101050212,5.119509285,5.137597777,5.169856868,5.199429958,5.231705342,5.254375133,5.26951931,5.278019168
20070614,4.779460732,4.617973356,4.816139692,4.845389385,4.929428575,4.955397543,5.043306485,5.085177638,5.125486771,5.145737946,5.163192712,5.192960898,5.222700335,5.254405467,5.276841117,5.291895197,5.300115621
20070615,4.642635122,4.793817804,4.735695808,4.796313064,4.876253711,4.90766165,4.984688637,5.017485342,5.05620388,5.080624779,5.091154397,5.124479047,5.165419533,5.204044491,5.22973377,5.247721849,5.257627183
20070618,4.522416927,4.589547409,4.610018405,4.693008455,4.796208065,4.848555895,4.952156405,4.992148945,5.036135134,5.046108404,5.058685356,5.092652608,5.135255969,5.181693673,5.215983281,5.238690685,5.250663939
20070619,4.704580565,4.646016549,4.757588151,4.971577873,5.025619693,4.988496994,4.963626856,4.945249456,4.962156154,4.976980416,4.997397591,5.036590076,5.08340038,5.128822667,5.161269582,5.182424366,5.194263617
20070620,5.052706085,4.697214695,4.80740647,4.982345035,5.031537458,5.026256868,4.980394947,4.973857809,5.00567872,5.025131241,5.044610922,5.088808842,5.133494733,5.178032419,5.208589741,5.228756822,5.24008757
20070621,4.871745936,4.661274614,4.888592685,5.051149342,5.0843584,5.023598205,4.972142624,4.967987024,5.019015788,5.049732557,5.077798872,5.131849292,5.187905153,5.237625701,5.269581924,5.290278293,5.301811208
20070622,4.821659025,4.957415814,4.91404639,5.068100644,5.052506428,4.990043939,4.930759971,4.907688596,4.955678808,4.991565464,5.013463841,5.069421005,5.133383659,5.184600441,5.215052399,5.235383842,5.246816315
20070625,4.7829696,4.832474361,4.869851916,5.004671904,5.016664304,4.952536225,4.881136761,4.864285311,4.917167007,4.941022465,4.966115938,5.020646663,5.082073188,5.13488563,5.168548309,5.189925895,5.201451355
20070626,4.826021444,4.78814308,4.89518276,5.047191513,5.05871803,4.983262235,4.907191575,4.877185453,4.907433457,4.930853183,4.959013584,5.015865421,5.080163231,5.132226509,5.165090216,5.185743552,5.197530404
20070627,5.096727954,4.75656957,4.859615119,4.971253011,4.997995599,4.980763314,4.920196582,4.902622344,4.92623006,4.946665314,4.969677642,5.02525889,5.082395401,5.131312038,5.162048715,5.181816352,5.193080196
20070628,4.927611589,4.772675098,4.959268613,5.016730124,5.037155651,4.987056048,4.955678809,4.945778066,4.961203482,4.978281089,4.999805381,5.050018875,5.105464448,5.148992806,5.174964719,5.191476197,5.200767538
20070629,4.903984665,5.152752251,4.977876539,5.054171604,5.027107059,4.954999593,4.897954376,4.862488901,4.879735486,4.90624545,4.91848146,4.968221936,5.028466298,5.073412957,5.097540295,5.114008234,5.1233409
20070702,4.860606305,5.019898191,4.931425666,5.02981324,5.009927756,4.942059203,4.903779983,4.845955579,4.856479796,4.868339688,4.886529899,4.935191235,4.992351447,5.037589387,5.0640379,5.080525112,5.089181035
20070703,5.147723857,5.086451613,5.065936956,5.15718899,5.099828885,5.012528067,4.922566247,4.885995332,4.885167471,4.90466133,4.932949666,4.98679596,5.040247703,5.084798908,5.112067057,5.129055071,5.13859174
20070704,5.095911743,5.027679268,5.011087304,5.129082748,5.082501229,5.00200606,4.919793962,4.886028083,4.885188303,4.904671388,4.932950703,4.986798025,5.040255066,5.084806303,5.112072991,5.129059801,5.138596105
20070705,4.929862999,5.014831366,5.166413798,5.11258018,5.094665964,5.037062303,4.997188984,4.971506891,4.983247756,5.012987639,5.043874988,5.09317813,5.14239467,5.182470627,5.206241473,5.221333349,5.229800859
20070706,5.033545751,5.224984649,5.113441889,5.118106166,5.090294415,5.033018439,5.009257005,4.988497266,5.009768869,5.054531316,5.084113486,5.134026203,5.186087471,5.225100589,5.245859678,5.25965286,5.267460235
20070709,4.910823811,4.993921269,4.983318286,5.073217974,5.063803185,5.00958296,4.998270133,4.955089336,4.976833013,5.008361689,5.041103703,5.090180212,5.141132038,5.184110801,5.210248972,5.226584819,5.235281425
20070710,5.2506222,5.012118194,5.000249749,5.102269039,5.067448325,4.976503599,4.894377825,4.84968128,4.852704705,4.879254757,4.911848381,4.965950536,5.02440358,5.067898529,5.093109767,5.108490151,5.117397852
20070711,5.090622218,5.013204292,5.000907156,5.151490144,5.109029472,5.025462294,4.936797684,4.902700056,4.902681634,4.934765243,4.969440225,5.030500621,5.089223045,5.135998741,5.162903967,5.179767044,5.189512483
20070712,4.942045539,5.024058808,5.122661111,5.134242597,5.106819153,5.034940009,4.971925492,4.938376226,4.951272355,4.985306523,5.01966075,5.073560117,5.126847443,5.170176826,5.195782019,5.211989076,5.221083654
20070713,5.056914354,5.243967888,5.136342965,5.16156058,5.114473377,5.029000495,4.958918715,4.921353932,4.940631441,4.975965419,4.99869409,5.045478852,5.097307761,5.137583392,5.160341493,5.175635239,5.184203447
20070716,4.922669529,5.003157652,4.994696829,5.094204994,5.064284244,4.983555087,4.937141559,4.870561225,4.889389134,4.913737327,4.941312958,4.989948956,5.042124885,5.08194967,5.104641055,5.118524349,5.125933634
20070717,5.277981628,5.029255831,5.021325139,5.156733728,5.125227763,5.029003785,4.946011851,4.891947224,4.89783306,4.922292446,4.952000883,5.0005278,5.052697866,5.092268841,5.115627522,5.129938991,5.138167491
20070718,5.101305886,5.023746663,5.011446561,5.190131003,5.107692705,5.010078179,4.908251198,4.860338213,4.863969109,4.894969274,4.927055028,4.981397207,5.032125017,5.073956734,5.098482209,5.114001122,5.122916532
20070719,4.960910072,5.046459853,5.143742975,5.172371039,5.093518902,4.996437208,4.893347699,4.844551345,4.851508382,4.881002896,4.912466102,4.965898328,5.019545787,5.06123041,5.08517234,5.100227827,5.108706468
20070720,5.066369013,5.256435429,5.146569434,5.160111939,5.078585,4.955350626,4.825610311,4.766815386,4.780298035,4.81366852,4.837330794,4.892482803,4.95483627,5.002428708,5.029441276,5.047374568,5.057452146
20070723,4.97723977,5.072945526,5.054258115,5.102524084,5.04289763,4.938944956,4.851687124,4.784035139,4.800387078,4.817471059,4.840905612,4.892792367,4.951859775,4.999448122,5.028487382,5.046689868,5.056420617
20070724,5.313262321,5.077960062,5.063482535,5.145485885,5.079046262,4.954286783,4.818803807,4.751710771,4.735198981,4.756047565,4.787203701,4.846260797,4.912931747,4.965382644,4.997696298,5.017877975,5.029356429
20070725,5.117279681,5.048765831,5.032169243,5.150087628,5.067443942,4.943998506,4.794889933,4.737536456,4.725139832,4.745089233,4.77291363,4.836601605,4.902916327,4.957396483,4.990654163,5.01186293,5.023928266
20070726,4.893319725,4.987150081,5.077658188,5.045287283,4.957259979,4.824392834,4.65688968,4.5660037,4.537099175,4.563055535,4.602204755,4.691825656,4.791051639,4.865924423,4.909749067,4.937210683,4.952768996
20070727,4.995264484,5.123219835,5.017954348,5.039334818,4.934942351,4.783821743,4.596316734,4.497437302,4.479129091,4.522098866,4.563359785,4.65714512,4.764315647,4.843069916,4.887025684,4.915173919,4.931198618
20070730,4.930654889,5.010183755,4.94796456,5.016958977,4.949836925,4.825377699,4.690062391,4.587751073,4.570624607,4.59813073,4.63737502,4.717305546,4.807740026,4.876258846,4.91599013,4.940487231,4.953938382
20070731,5.492371191,4.989753076,5.027573518,5.058340727,4.957035689,4.813956807,4.629287728,4.532975435,4.50594223,4.526438326,4.56316946,4.647074958,4.744974278,4.817642376,4.860469539,4.886898147,4.902049891
20070801,5.267565191,4.92409873,4.964557034,5.07384861,4.945181787,4.85679197,4.686403328,4.610328435,4.586706254,4.608445752,4.641040096,4.717025062,4.797556835,4.856897079,4.890025788,4.910537316,4.922438739
20070802,5.106277011,4.925684825,5.073924568,5.034902163,4.962324953,4.823455936,4.661449645,4.578888302,4.562383562,4.583955155,4.616140043,4.689281683,4.771124204,4.835304688,4.873820871,4.898211267,4.911909144
20070803,4.997682718,5.243491995,5.021796479,4.983704057,4.85990574,4.7112129,4.517970371,4.419600358,4.400793441,4.444189834,4.48604543,4.582521182,4.692373918,4.773580787,4.819251234,4.848525925,4.86514881
20070806,4.924554479,5.069023788,4.94496226,4.972169135,4.88047904,4.756572382,4.612213046,4.51114536,4.499042115,4.527602805,4.567177452,4.649785201,4.743670677,4.818861714,4.864573644,4.893209346,4.908821146
20070807,5.244733927,5.038783286,5.028166738,5.057155349,4.947365102,4.814967349,4.656876145,4.572617172,4.542036807,4.560251696,4.595365143,4.677951491,4.774214221,4.845012547,4.88650566,4.91204351,4.926664332
20070808,5.106597668,4.968041774,5.033145417,5.115938154,4.971842034,4.886007038,4.731437894,4.668161312,4.656448105,4.684043691,4.719960779,4.799119842,4.882792954,4.952969554,4.996371474,5.024019725,5.039603467
20070809,4.785669669,4.815963676,5.046947655,4.935400999,4.831789715,4.679146472,4.509642591,4.444936454,4.479898119,4.522226237,4.567334172,4.661339152,4.769111172,4.872959827,4.94532198,4.992782603,5.018723277
20070810,4.796551427,4.984534608,4.88869868,4.907887682,4.799009063,4.671599686,4.521400447,4.460740242,4.496432439,4.551637494,4.596298364,4.695284811,4.810115625,4.907852661,4.970185704,5.011321369,5.03475306
20070813,4.792403465,4.906834325,4.896162291,4.9153007,4.794818635,4.655297412,4.508706609,4.41862812,4.458037746,4.497813646,4.543281793,4.643915152,4.761748653,4.864982234,4.933181443,4.977064346,5.001558509
20070814,5.017669709,4.659144253,4.709981033,4.874469313,4.798377366,4.654727981,4.467337542,4.378941138,4.392473527,4.434692928,4.486807686,4.596913273,4.726397682,4.839359804,4.914828018,4.963379063,4.991091259
20070815,4.331368395,4.095788993,4.164251799,4.561142623,4.497102034,4.456153225,4.344985005,4.299265082,4.326232661,4.390056541,4.455798308,4.585569847,4.726583838,4.855223282,4.941012279,4.99663296,5.028304554
20070816,3.984612891,3.854691242,4.033575235,4.397722147,4.419498568,4.349051627,4.255603945,4.217634031,4.251972265,4.304341482,4.364129397,4.502187619,4.659962771,4.791721864,4.876047252,4.930118255,4.960962685
20070817,3.936435894,3.96422929,3.933267702,4.291135023,4.321074083,4.275533048,4.211546248,4.192470978,4.25470907,4.311570637,4.364654139,4.513458954,4.688777346,4.824381791,4.906154331,4.958673251,4.988861644
20070820,3.276877625,3.057530688,3.215318614,4.161337692,4.298316917,4.250840684,4.143378327,4.092424822,4.176116554,4.237074122,4.302002095,4.454025614,4.629300856,4.777586508,4.873126594,4.934007441,4.968185753
20070821,3.969103445,3.58716064,3.70522902,4.130974268,4.189266171,4.142706426,4.065925294,4.04268949,4.099575474,4.179048329,4.260305521,4.417689022,4.594445779,4.74850722,4.849868606,4.914688692,4.951585307
20070822,3.891282537,3.649371055,3.718075257,4.147718985,4.178694709,4.208372636,4.192642948,4.196940004,4.237841781,4.309468317,4.378864388,4.509143427,4.648669148,4.781389252,4.871816748,4.930781304,4.964168749
20070823,3.990336082,3.904674198,4.055310604,4.240888416,4.309889255,4.269022891,4.261637431,4.257337748,4.295316251,4.3545,4.41329615,4.524613349,4.648381651,4.768849451,4.852835641,4.908029975,4.938988097
20070824,4.379774958,4.509445988,4.396261542,4.411779602,4.38439507,4.347724587,4.321994705,4.294163694,4.296310039,4.362802674,4.416599232,4.511685154,4.62017888,4.729654229,4.806683942,4.858603836,4.887615863
20070827,4.570282506,4.623194683,4.585930382,4.628336503,4.541063332,4.423538406,4.28807041,4.207777105,4.225324611,4.283305475,4.34267671,4.447473542,4.566783043,4.687605818,4.773705409,4.830282101,4.86145077
20070828,4.653729171,4.383704506,4.403448045,4.322276161,4.247930213,4.177028231,4.121599337,4.077941163,4.090813266,4.152717568,4.223838641,4.355981282,4.510129097,4.650905326,4.746935174,4.80936601,4.844260409
20070829,4.242935152,4.013492411,4.079748575,4.385647152,4.391850791,4.342411686,4.230809934,4.160101075,4.17425025,4.235761164,4.301883701,4.426001122,4.560896548,4.694287659,4.787198891,4.848421543,4.882483901
20070830,4.04862298,3.815356704,3.869952884,4.257071157,4.330168125,4.2321815,4.155479847,4.07798477,4.122347514,4.171308272,4.228948665,4.359123355,4.507583761,4.643000275,4.734422068,4.794219741,4.827477288
20070831,4.287990067,4.395883706,4.30416146,4.279746076,4.287342002,4.22289047,4.146699338,4.135673216,4.163128624,4.198809349,4.246358514,4.377148752,4.534958729,4.663296742,4.744929335,4.796895427,4.825813402
20070903,4.154073707,4.238689726,4.163477853,4.209339248,4.243616654,4.196412451,4.139635117,4.135696234,4.163327613,4.198896634,4.246352365,4.377136483,4.534974904,4.66331995,4.744953952,4.796920443,4.825840135
20070904,4.450109715,4.480612373,4.466243334,4.471461898,4.445147054,4.328163131,4.170215519,4.144038246,4.155024061,4.200605506,4.257235749,4.39275166,4.551512608,4.678096502,4.756347619,4.805701554,4.834094584
20070905,4.86049946,4.456005306,4.437292517,4.416242574,4.376102849,4.266946882,4.066432095,4.022081232,4.028157284,4.081472658,4.148717105,4.301949826,4.472747077,4.608544252,4.691936918,4.744308982,4.774524134
20070906,4.640134219,4.369766358,4.359255322,4.40001284,4.420326006,4.292179381,4.143992211,4.091614625,4.097055792,4.149369962,4.211769993,4.352554354,4.512897901,4.640899403,4.719939453,4.77012369,4.79902054
20070907,4.191580059,4.421064508,4.203818921,4.234462984,4.211652258,4.098252634,3.941759563,3.903317604,3.932019976,3.986971543,4.044283453,4.20274273,4.389850702,4.53222726,4.616937705,4.671193965,4.702373369
20070910,4.063277655,4.187956192,4.063640628,4.188434393,4.181610084,4.067149058,3.899019436,3.853046983,3.882552792,3.928203037,3.988638434,4.145618924,4.32978738,4.471871038,4.558033154,4.612152857,4.642816452
20070911,4.200344714,4.342728523,4.281571162,4.280839662,4.242610694,4.129351932,3.980779488,3.954895278,3.970071435,4.011821685,4.068743112,4.209549667,4.374861534,4.502503065,4.5808074,4.630053743,4.658499838
20070912,4.398876667,4.177994132,4.179453839,4.177557909,4.164639305,4.101970891,3.97745625,3.967025763,3.994442167,4.048841099,4.111016317,4.256693474,4.416962423,4.541620552,4.616390127,4.663514896,4.690827448
20070913,4.34370748,4.261501295,4.263996308,4.261757987,4.275358173,4.166906305,4.059763859,4.028594912,4.06258123,4.119113071,4.181212692,4.318073689,4.470482011,4.590665225,4.663823147,4.710134186,4.73666594
20070914,4.203572564,4.401709515,4.260533268,4.255024269,4.241937726,4.157963698,4.054382396,4.036134182,4.059265903,4.118964163,4.174590081,4.308226146,4.461874644,4.580702515,4.651546301,4.697204403,4.723357167
20070917,4.245425056,4.376314383,4.306616181,4.301706454,4.286444281,4.199061332,4.090589669,4.069562309,4.097277459,4.148557771,4.206358482,4.331445827,4.471985999,4.578473948,4.641136431,4.680133155,4.70219176
20070918,4.041368505,4.060458648,4.04833993,4.077032248,4.101229025,4.047614783,3.981639215,3.98834384,4.01102915,4.079075566,4.154370623,4.307992367,4.478970006,4.607950535,4.684263899,4.731604914,4.759062908
20070919,4.221280275,3.949526899,3.949329582,4.07165466,4.116005716,4.084468702,3.993021686,4.0016941,4.050420708,4.130703366,4.211309593,4.377500199,4.552822349,4.68589589,4.762946186,4.810805406,4.838615605
20070920,4.000603243,3.815104977,3.837494293,4.115177671,4.233175603,4.17181093,4.113755201,4.116930903,4.199827283,4.285902505,4.367499209,4.530039994,4.701309197,4.827026938,4.897649462,4.941015437,4.966144499
20070921,3.907266661,4.000913227,3.902377231,4.132058089,4.187282712,4.122845702,4.03232451,4.040821001,4.124885497,4.219886073,4.297236469,4.456709267,4.627945396,4.752048708,4.820346252,4.863139902,4.887961916
20070924,3.875037623,3.892066052,3.907099063,4.108049854,4.173204502,4.118508445,4.039968057,4.04876345,4.132397057,4.223546118,4.308237516,4.467343501,4.634671088,4.755405649,4.821776615,4.861964339,4.884953456
